Inventory_ID,Store_ID,Product_ID,Stock_On_Hand,Reorder_Level,Safety_Stock,Inventory_Value,Last_Updated_Date,Update_Status,Is_Overstock
INV001940,ST04,P0198,6,17,6,288.9,2025-12-08,Updated,No
INV002207,ST04,P0503,12,23,8,11712.6,2025-12-22,Updated,No
INV002440,ST05,P0163,22,44,14,1496.44,2025-12-17,Updated,No
INV005201,ST10,P0212,36,70,29,993.96,2025-12-16,Updated,No
INV004535,ST09,P0087,21,47,21,1645.98,,Not Updated,No
INV005685,ST11,P0130,13,37,11,6103.63,2025-12-08,Updated,No
INV006213,ST12,P0123,27,87,27,3507.57,2025-12-28,Updated,No
INV003396,ST07,P0031,47,95,45,17177.56,2025-12-22,Updated,No
INV006248,ST12,P0158,32,77,27,1490.88,2025-12-10,Updated,No
INV006177,ST12,P0085,52,77,24,8724.04,2025-12-07,Updated,No
INV004868,ST09,P0454,25,87,28,2910.0,2025-12-07,Updated,No
INV002495,ST05,P0226,64,16,7,33877.12,2025-12-30,Updated,No
INV002999,ST06,P0195,30,32,15,2003.7,2025-12-02,Updated,No
INV003977,ST08,P0057,437,81,24,157547.24,2025-12-14,Updated,Yes
INV002656,ST05,P0408,310,45,20,59681.2,2025-12-14,Updated,Yes
INV000402,ST01,P0406,6,23,8,721.32,2025-12-20,Updated,No
INV005000,ST09,P0594,6,16,5,3471.06,2025-12-26,Updated,No
INV002331,ST05,P0041,35,66,26,17944.5,2025-12-17,Updated,No
INV004168,ST08,P0273,274,43,21,158150.06,2025-12-27,Updated,Yes
INV006223,ST12,P0133,0,90,37,0.0,2025-12-27,Updated,No
INV002792,ST05,P0565,35,9,2,77865.2,2025-12-02,Updated,No
INV006582,ST12,P0514,15,44,14,6803.7,2025-12-27,Updated,No
INV001778,ST04,P0013,0,37,17,0.0,2025-12-22,Updated,No
INV002965,ST06,P0157,57,64,27,7741.17,2025-12-25,Updated,No
INV002052,ST04,P0327,153,41,13,62883.0,2025-12-28,Updated,Yes
INV004037,ST08,P0123,41,74,36,5326.31,2025-12-14,Updated,No
INV005707,ST11,P0155,15,42,20,6010.2,2025-12-28,Updated,No
INV003397,ST07,P0032,26,36,12,4715.1,2025-12-05,Updated,No
INV004417,ST08,P0555,23,42,16,4830.0,2025-12-07,Updated,No
INV002084,ST04,P0364,19,34,15,9294.99,2025-12-31,Updated,No
INV005502,ST10,P0527,6,23,7,6047.28,2025-12-26,Updated,No
INV003778,ST07,P0440,434,84,40,24672.9,2025-12-25,Updated,Yes
INV004308,ST08,P0434,53,69,26,5740.96,2025-12-23,Updated,No
INV002816,ST05,P0592,51,9,4,11234.79,2025-12-04,Updated,No
INV003025,ST06,P0222,114,20,8,62783.22,2025-12-17,Updated,Yes
INV002833,ST06,P0011,28,91,38,842.52,2025-12-02,Updated,No
INV002015,ST04,P0283,84,11,3,29879.64,2025-12-20,Updated,No
INV005695,ST11,P0141,22,33,10,5868.28,,Not Updated,No
INV005464,ST10,P0487,28,44,19,11901.4,2025-12-27,Updated,No
INV003373,ST07,P0004,19,74,33,9345.53,2025-12-03,Updated,No
INV004763,ST09,P0340,51,94,30,10851.27,2025-12-03,Updated,No
INV002264,ST04,P0566,7,19,6,4839.24,2025-12-29,Updated,No
INV001154,ST02,P0563,14,34,13,4368.98,2025-12-06,Updated,No
INV000383,ST01,P0387,39,93,43,23103.99,2025-12-13,Updated,No
INV001777,ST04,P0012,927,94,41,58076.55,,Not Updated,Yes
INV004442,ST08,P0584,3,16,6,4626.36,2025-12-21,Updated,No
INV004155,ST08,P0259,6,20,9,2003.28,2025-12-09,Updated,No
INV003831,ST07,P0495,4,23,7,4337.6,2025-12-10,Updated,No
INV005656,ST11,P0097,15,47,18,497.1,2025-12-12,Updated,No
INV004518,ST09,P0067,0,45,20,0.0,2025-12-23,Updated,No
INV004934,ST09,P0524,33,10,3,17853.0,,Not Updated,No
INV006101,ST12,P0007,13,36,13,7001.93,2025-12-16,Updated,No
INV000369,ST01,P0373,0,41,13,0.0,2025-12-06,Updated,No
INV002051,ST04,P0326,0,47,18,0.0,2025-12-23,Updated,No
INV001921,ST04,P0176,7,17,8,625.38,2025-12-27,Updated,No
INV003973,ST08,P0051,503,93,28,113451.65,2025-12-22,Updated,Yes
INV004081,ST08,P0173,27,38,18,7088.85,2025-12-27,Updated,No
INV004377,ST08,P0513,5,22,8,2322.35,2025-12-07,Updated,No
INV006291,ST12,P0203,26,37,14,3544.06,2025-12-23,Updated,No
INV006446,ST12,P0366,9,23,7,3175.38,2025-12-22,Updated,No
INV002744,ST05,P0513,9,17,7,4180.23,2025-12-26,Updated,No
INV001587,ST03,P0413,60,74,29,15671.4,2025-12-26,Updated,No
INV001845,ST04,P0092,0,64,27,0.0,2025-12-07,Updated,No
INV003304,ST06,P0529,9,38,14,4554.45,2025-12-15,Updated,No
INV004091,ST08,P0185,50,66,30,21111.0,2025-12-31,Updated,No
INV000266,ST01,P0270,15,36,11,891.3,2025-12-12,Updated,No
INV006368,ST12,P0284,0,38,11,0.0,2025-12-15,Updated,No
INV006134,ST12,P0040,51,79,31,11681.55,2025-12-25,Updated,No
INV002268,ST04,P0570,9,23,10,11547.81,2025-12-28,Updated,No
INV000625,ST02,P0034,10,46,22,3339.8,2025-12-30,Updated,No
INV003179,ST06,P0388,8,23,10,4030.72,2025-12-14,Updated,No
INV001545,ST03,P0369,28,38,18,7297.08,2025-12-30,Updated,No
INV004888,ST09,P0476,9,18,5,4871.52,2025-12-14,Updated,No
INV001186,ST02,P0595,7,16,5,2124.36,2025-12-23,Updated,No
INV004123,ST08,P0219,23,42,16,10558.61,2025-12-24,Updated,No
INV004546,ST09,P0100,11,43,13,6476.47,2025-12-26,Updated,No
INV005167,ST10,P0177,48,73,28,12614.88,2025-12-09,Updated,No
INV001388,ST03,P0206,9,18,8,781.2,2025-12-30,Updated,No
INV003146,ST06,P0348,284,47,21,153592.88,2025-12-25,Updated,Yes
INV001277,ST03,P0090,9,21,9,224.19,2025-12-23,Updated,No
INV004712,ST09,P0284,22,42,14,12172.82,2025-12-02,Updated,No
INV002846,ST06,P0025,45,90,38,17533.8,2025-12-16,Updated,No
INV004649,ST09,P0212,52,92,33,1435.72,2025-12-15,Updated,No
INV006187,ST12,P0095,41,86,28,3512.06,2025-12-10,Updated,No
INV004273,ST08,P0392,8,17,5,221.36,2025-12-12,Updated,No
INV001800,ST04,P0039,34,91,37,16451.24,2025-12-14,Updated,No
INV001820,ST04,P0059,72,78,34,34691.04,2025-12-27,Updated,No
INV005671,ST11,P0115,21,36,16,11870.46,2025-12-10,Updated,No
INV002900,ST06,P0083,25,71,28,1377.75,2025-12-10,Updated,No
INV004842,ST09,P0425,7,17,7,3299.87,2025-12-17,Updated,No
INV002852,ST06,P0033,35,81,29,11054.4,2025-12-18,Updated,No
INV006338,ST12,P0253,76,72,22,16110.48,2025-12-19,Updated,No
INV000674,ST02,P0083,53,65,30,2920.83,2025-12-18,Updated,No
INV005594,ST11,P0025,568,65,30,221315.52,2025-12-13,Updated,Yes
INV002643,ST05,P0394,68,70,21,3378.24,2025-12-02,Updated,No
INV006387,ST12,P0304,25,44,18,13027.25,2025-12-10,Updated,No
INV003968,ST08,P0044,38,79,24,22596.7,,Not Updated,No
INV005705,ST11,P0153,0,74,28,0.0,2025-12-01,Updated,No
INV000018,ST01,P0019,65,85,30,27198.6,2025-12-01,Updated,No
INV005939,ST11,P0418,19,39,11,1763.96,2025-12-16,Updated,No
INV002029,ST04,P0300,34,10,3,2462.28,2025-12-02,Updated,No
INV000510,ST01,P0518,8,19,7,9329.2,2025-12-25,Updated,No
INV004176,ST08,P0281,20,44,16,3679.8,2025-12-04,Updated,No
INV006063,ST11,P0564,4,17,7,8873.64,2025-12-09,Updated,No
INV001212,ST03,P0021,8,22,7,247.12,2025-12-16,Updated,No
INV005640,ST11,P0079,23,79,24,4139.31,2025-12-12,Updated,No
INV003021,ST06,P0218,66,80,31,9915.18,2025-12-30,Updated,No
INV003175,ST06,P0383,328,85,39,184503.28,2025-12-17,Updated,Yes
INV002171,ST04,P0461,21,35,15,1954.47,2025-12-17,Updated,No
INV004257,ST08,P0374,19,37,11,9757.26,2025-12-20,Updated,No
INV005321,ST10,P0336,26,35,11,1269.58,2025-12-17,Updated,No
INV001238,ST03,P0049,20,47,21,544.6,2025-12-18,Updated,No
INV000478,ST01,P0485,5,22,7,2806.7,2025-12-02,Updated,No
INV006508,ST12,P0431,48,70,23,1191.36,2025-12-11,Updated,No
INV004716,ST09,P0288,31,81,34,5600.46,2025-12-11,Updated,No
INV004336,ST08,P0465,39,82,32,4169.49,2025-12-23,Updated,No
INV005002,ST09,P0596,24,33,10,5552.4,,Not Updated,No
INV001681,ST03,P0511,26,46,17,6365.06,2025-12-14,Updated,No
INV006186,ST12,P0094,26,39,17,4963.4,2025-12-26,Updated,No
INV004853,ST09,P0438,332,94,36,18263.32,2025-12-16,Updated,Yes
INV002556,ST05,P0295,31,77,33,12411.47,2025-12-19,Updated,No
INV003176,ST06,P0384,45,77,33,7265.25,2025-12-16,Updated,No
INV005777,ST11,P0236,8,16,7,2680.48,2025-12-26,Updated,No
INV000303,ST01,P0307,13,43,14,3178.11,2025-12-04,Updated,No
INV000888,ST02,P0297,9,45,14,2483.28,2025-12-03,Updated,No
INV005426,ST10,P0447,49,70,32,2156.98,,Not Updated,No
INV006405,ST12,P0323,16,44,13,1699.04,2025-12-09,Updated,No
INV004873,ST09,P0459,83,69,23,1707.31,2025-12-09,Updated,No
INV002896,ST06,P0079,63,68,33,11338.11,2025-12-05,Updated,No
INV006154,ST12,P0061,9,42,18,1665.99,2025-12-22,Updated,No
INV006046,ST11,P0545,19,36,14,15820.54,2025-12-05,Updated,No
INV003043,ST06,P0241,8,18,7,2923.68,2025-12-17,Updated,No
INV004102,ST08,P0197,24,45,14,992.64,2025-12-18,Updated,No
INV003001,ST06,P0197,15,39,15,620.4,2025-12-23,Updated,No
INV002334,ST05,P0044,47,91,31,27948.55,2025-12-01,Updated,No
INV002837,ST06,P0015,66,68,32,28974.0,2025-12-12,Updated,No
INV002660,ST05,P0412,82,92,38,36479.34,2025-12-16,Updated,No
INV002323,ST05,P0033,36,89,27,11370.24,2025-12-11,Updated,No
INV000957,ST02,P0366,6,19,6,2116.92,2025-12-22,Updated,No
INV006619,ST12,P0553,21,47,21,11481.54,2025-12-23,Updated,No
INV000664,ST02,P0073,48,91,35,2309.76,2025-12-22,Updated,No
INV005095,ST10,P0098,22,32,14,3049.64,,Not Updated,No
INV000529,ST01,P0537,59,8,3,44088.93,2025-12-18,Updated,No
INV002573,ST05,P0313,15,41,13,5770.2,2025-12-31,Updated,No
INV002125,ST04,P0406,4,17,5,480.88,2025-12-08,Updated,No
INV003521,ST07,P0161,72,69,31,25626.96,2025-12-07,Updated,No
INV004469,ST09,P0013,165,41,16,20697.6,2025-12-30,Updated,Yes
INV006647,ST12,P0582,63,17,6,98356.86,2025-12-31,Updated,No
INV005471,ST10,P0495,5,20,9,5422.0,2025-12-03,Updated,No
INV000586,ST01,P0595,8,17,5,2427.84,2025-12-06,Updated,No
INV003591,ST07,P0236,8,18,8,2680.48,,Not Updated,No
INV003865,ST07,P0532,9,33,11,8866.26,2025-12-05,Updated,No
INV006096,ST12,P0002,14,46,18,7973.14,2025-12-26,Updated,No
INV001313,ST03,P0128,19,46,21,1941.99,2025-12-26,Updated,No
INV006448,ST12,P0368,19,40,17,8172.85,2025-12-30,Updated,No
INV004358,ST08,P0492,7,22,6,5310.34,2025-12-25,Updated,No
INV001166,ST02,P0575,20,39,16,30799.0,2025-12-15,Updated,No
INV002945,ST06,P0132,33,87,39,7134.6,2025-12-08,Updated,No
INV005667,ST11,P0108,58,76,33,21773.78,2025-12-27,Updated,No
INV005374,ST10,P0390,24,47,21,11236.56,2025-12-02,Updated,No
INV000525,ST01,P0533,0,41,17,0.0,2025-12-21,Updated,No
INV001618,ST03,P0445,19,44,19,1592.2,2025-12-05,Updated,No
INV002135,ST04,P0418,141,40,12,13090.44,2025-12-15,Updated,Yes
INV006271,ST12,P0183,89,83,39,6163.25,2025-12-09,Updated,No
INV004398,ST08,P0536,17,44,21,9405.76,2025-12-21,Updated,No
INV006635,ST12,P0570,7,21,8,8981.63,2025-12-18,Updated,No
INV002376,ST05,P0091,4,20,6,832.52,2025-12-07,Updated,No
INV003478,ST07,P0116,24,47,23,1116.48,2025-12-19,Updated,No
INV003848,ST07,P0512,9,40,15,2812.41,2025-12-06,Updated,No
INV003167,ST06,P0374,15,33,10,7703.1,,Not Updated,No
INV006077,ST11,P0580,74,11,3,24167.66,2025-12-28,Updated,No
INV006074,ST11,P0577,51,9,3,77316.51,2025-12-07,Updated,No
INV005062,ST10,P0061,17,42,13,3146.87,2025-12-12,Updated,No
INV004719,ST09,P0291,9,38,16,4956.84,2025-12-15,Updated,No
INV001110,ST02,P0519,5,17,7,5420.3,2025-12-20,Updated,No
INV004616,ST09,P0176,7,22,9,625.38,2025-12-01,Updated,No
INV002523,ST05,P0255,74,11,3,42104.52,2025-12-01,Updated,No
INV001858,ST04,P0106,6,16,4,371.52,2025-12-22,Updated,No
INV006030,ST11,P0525,91,16,6,71515.08,2025-12-22,Updated,No
INV001864,ST04,P0112,52,69,23,28570.36,,Not Updated,No
INV001653,ST03,P0481,32,36,17,11568.0,2025-12-09,Updated,No
INV000230,ST01,P0234,9,22,9,3755.52,2025-12-20,Updated,No
INV001047,ST02,P0456,27,46,21,1482.84,2025-12-13,Updated,No
INV003282,ST06,P0505,29,37,15,5630.35,2025-12-12,Updated,No
INV002885,ST06,P0068,36,64,27,8526.24,2025-12-01,Updated,No
INV003386,ST07,P0020,29,45,21,2747.46,2025-12-14,Updated,No
INV006119,ST12,P0025,29,75,31,11299.56,2025-12-12,Updated,No
INV004407,ST08,P0545,16,33,15,13322.56,2025-12-07,Updated,No
INV000277,ST01,P0281,16,41,13,2943.84,2025-12-09,Updated,No
INV004253,ST08,P0369,0,36,14,0.0,2025-12-14,Updated,No
INV006357,ST12,P0273,25,46,15,14429.75,2025-12-16,Updated,No
INV005995,ST11,P0481,30,46,19,10845.0,2025-12-22,Updated,No
INV001092,ST02,P0501,7,16,5,3919.3,2025-12-31,Updated,No
INV001089,ST02,P0498,8,16,7,6263.12,2025-12-31,Updated,No
INV000530,ST01,P0538,34,10,4,35502.46,2025-12-13,Updated,No
INV000442,ST01,P0448,17,41,17,980.73,2025-12-16,Updated,No
INV004128,ST08,P0226,79,20,6,41817.07,2025-12-15,Updated,No
INV000983,ST02,P0392,78,20,8,2158.26,2025-12-29,Updated,No
INV003837,ST07,P0501,10,23,9,5599.0,2025-12-07,Updated,No
INV005485,ST10,P0509,18,34,16,5107.32,2025-12-09,Updated,No
INV002939,ST06,P0125,54,65,21,17001.9,2025-12-24,Updated,No
INV002020,ST04,P0289,34,38,17,17422.62,2025-12-04,Updated,No
INV003996,ST08,P0077,409,46,15,65918.53,2025-12-23,Updated,Yes
INV005049,ST10,P0048,29,37,13,1205.24,2025-12-23,Updated,No
INV004062,ST08,P0153,63,71,34,22126.86,2025-12-02,Updated,No
INV005455,ST10,P0477,286,45,18,43626.44,2025-12-30,Updated,Yes
INV004642,ST09,P0205,40,66,25,2194.0,2025-12-01,Updated,No
INV002002,ST04,P0267,25,38,11,12536.5,2025-12-13,Updated,No
INV000495,ST01,P0502,123,32,15,21063.75,2025-12-12,Updated,Yes
INV000142,ST01,P0144,13,43,17,5705.57,2025-12-11,Updated,No
INV004049,ST08,P0139,13,47,15,3157.83,2025-12-31,Updated,No
INV000684,ST02,P0093,28,47,23,679.0,2025-12-25,Updated,No
INV000846,ST02,P0255,44,11,4,25035.12,2025-12-12,Updated,No
INV005438,ST10,P0460,0,45,18,0.0,2025-12-28,Updated,No
INV004910,ST09,P0499,22,35,15,7787.34,2025-12-11,Updated,No
INV001811,ST04,P0050,56,90,28,12622.96,2025-12-30,Updated,No
INV006634,ST12,P0569,51,8,3,20327.58,2025-12-18,Updated,No
INV003890,ST07,P0558,6,16,7,5784.48,2025-12-25,Updated,No
INV002045,ST04,P0319,33,79,38,12610.29,2025-12-17,Updated,No
INV001866,ST04,P0114,8,19,7,1327.6,2025-12-17,Updated,No
INV002963,ST06,P0155,0,36,12,0.0,2025-12-24,Updated,No
INV000257,ST01,P0261,28,9,4,2352.28,2025-12-25,Updated,No
INV002031,ST04,P0302,19,44,15,5730.59,2025-12-24,Updated,No
INV000328,ST01,P0332,9,20,6,4318.65,2025-12-02,Updated,No
INV005450,ST10,P0472,105,11,3,8416.8,2025-12-27,Updated,Yes
INV004811,ST09,P0393,13,47,18,6932.51,2025-12-12,Updated,No
INV003208,ST06,P0421,49,64,22,26725.58,2025-12-19,Updated,No
INV005291,ST10,P0306,28,45,20,2966.88,2025-12-15,Updated,No
INV001697,ST03,P0527,7,17,6,7055.16,2025-12-25,Updated,No
INV004982,ST09,P0576,6,18,6,4971.96,2025-12-05,Updated,No
INV000800,ST02,P0209,32,46,19,2020.48,2025-12-13,Updated,No
INV003081,ST06,P0280,87,83,26,2201.1,2025-12-30,Updated,No
INV006430,ST12,P0349,17,76,32,2338.35,2025-12-26,Updated,No
INV003756,ST07,P0417,13,42,13,1174.03,2025-12-12,Updated,No
INV001430,ST03,P0248,11,21,10,2004.09,2025-12-21,Updated,No
INV000351,ST01,P0355,6,32,15,2956.32,2025-12-27,Updated,No
INV005113,ST10,P0117,47,88,37,662.7,2025-12-23,Updated,No
INV001908,ST04,P0161,899,70,27,319981.07,2025-12-08,Updated,Yes
INV003904,ST07,P0574,9,23,10,16123.59,2025-12-17,Updated,No
INV000059,ST01,P0060,79,74,30,2335.24,2025-12-07,Updated,No
INV004772,ST09,P0349,61,66,20,8390.55,2025-12-18,Updated,No
INV001294,ST03,P0107,82,85,34,15800.58,2025-12-23,Updated,No
INV006428,ST12,P0347,20,47,14,399.0,2025-12-15,Updated,No
INV006620,ST12,P0554,56,11,3,64892.8,2025-12-29,Updated,No
INV003309,ST06,P0534,55,11,4,28047.8,2025-12-15,Updated,No
INV001117,ST02,P0526,18,42,17,10740.06,2025-12-14,Updated,No
INV003234,ST06,P0449,10,36,10,1160.9,2025-12-29,Updated,No
INV004467,ST09,P0011,55,66,22,1654.95,2025-12-27,Updated,No
INV003433,ST07,P0069,52,77,38,3415.36,2025-12-16,Updated,No
INV001640,ST03,P0467,50,69,21,1152.0,2025-12-11,Updated,No
INV001199,ST03,P0008,54,86,33,29259.36,2025-12-02,Updated,No
INV000316,ST01,P0320,35,89,38,1952.3,2025-12-03,Updated,No
INV000538,ST01,P0546,24,45,22,4306.56,2025-12-29,Updated,No
INV003484,ST07,P0122,16,44,15,2643.52,2025-12-30,Updated,No
INV001658,ST03,P0486,0,43,17,0.0,2025-12-31,Updated,No
INV003224,ST06,P0438,0,67,31,0.0,2025-12-23,Updated,No
INV005985,ST11,P0469,0,95,31,0.0,2025-12-15,Updated,No
INV001155,ST02,P0564,4,19,6,8873.64,2025-12-24,Updated,No
INV000299,ST01,P0303,9,38,18,4326.48,2025-12-26,Updated,No
INV004793,ST09,P0374,13,38,11,6676.02,2025-12-11,Updated,No
INV004543,ST09,P0097,0,44,16,0.0,2025-12-26,Updated,No
INV003054,ST06,P0252,17,45,21,3066.12,2025-12-24,Updated,No
INV003416,ST07,P0051,0,87,29,0.0,2025-12-11,Updated,No
INV004089,ST08,P0183,71,65,29,4916.75,2025-12-20,Updated,No
INV003000,ST06,P0196,17,34,13,3037.56,2025-12-07,Updated,No
INV005814,ST11,P0278,6,36,14,2223.0,2025-12-25,Updated,No
INV002231,ST04,P0528,26,44,16,21855.08,2025-12-07,Updated,No
INV002659,ST05,P0411,19,34,16,7650.73,2025-12-09,Updated,No
INV003564,ST07,P0208,32,95,38,2587.2,2025-12-30,Updated,No
INV003840,ST07,P0504,15,41,12,14715.0,2025-12-31,Updated,No
INV005400,ST10,P0419,17,36,15,9624.72,2025-12-15,Updated,No
INV005098,ST10,P0101,33,92,29,6791.07,2025-12-09,Updated,No
INV005285,ST10,P0300,37,8,3,2679.54,2025-12-19,Updated,No
INV002749,ST05,P0518,9,23,10,10495.35,2025-12-29,Updated,No
INV005244,ST10,P0257,0,34,11,0.0,2025-12-14,Updated,No
INV000769,ST02,P0178,30,91,27,5070.9,2025-12-12,Updated,No
INV005517,ST10,P0543,8,19,8,5704.08,2025-12-01,Updated,No
INV001280,ST03,P0093,23,35,12,557.75,2025-12-02,Updated,No
INV000580,ST01,P0588,4,18,6,771.36,2025-12-13,Updated,No
INV001953,ST04,P0211,0,94,43,0.0,2025-12-01,Updated,No
INV002591,ST05,P0334,24,33,10,4757.28,2025-12-09,Updated,No
INV001885,ST04,P0137,29,87,38,11120.63,2025-12-25,Updated,No
INV003507,ST07,P0146,29,44,19,13066.24,2025-12-19,Updated,No
INV003209,ST06,P0422,50,11,5,4621.0,2025-12-24,Updated,No
INV001230,ST03,P0041,24,74,24,12304.8,2025-12-23,Updated,No
INV005524,ST10,P0550,256,40,12,119421.44,2025-12-19,Updated,Yes
INV001624,ST03,P0451,27,37,16,2387.88,2025-12-14,Updated,No
INV006479,ST12,P0400,60,82,28,7855.8,2025-12-17,Updated,No
INV003039,ST06,P0237,11,18,7,1043.57,2025-12-04,Updated,No
INV001607,ST03,P0434,38,86,33,4116.16,2025-12-19,Updated,No
INV001118,ST02,P0527,6,19,7,6047.28,2025-12-14,Updated,No
INV001150,ST02,P0559,19,38,13,44080.38,2025-12-14,Updated,No
INV005056,ST10,P0055,41,80,36,12557.07,2025-12-14,Updated,No
INV006070,ST11,P0572,7,19,9,9816.17,2025-12-17,Updated,No
INV000235,ST01,P0239,0,32,13,0.0,2025-12-23,Updated,No
INV000764,ST02,P0173,0,34,14,0.0,,Not Updated,No
INV006494,ST12,P0417,28,45,20,2528.68,2025-12-04,Updated,No
INV001897,ST04,P0150,31,65,28,2216.81,2025-12-18,Updated,No
INV002951,ST06,P0140,11,23,7,5354.14,2025-12-15,Updated,No
INV000949,ST02,P0358,20,45,20,5270.0,2025-12-20,Updated,No
INV001872,ST04,P0122,16,41,16,2643.52,2025-12-28,Updated,No
INV003279,ST06,P0502,19,46,17,3253.75,2025-12-31,Updated,No
INV005186,ST10,P0197,18,38,17,744.48,2025-12-05,Updated,No
INV002238,ST04,P0536,11,41,13,6086.08,2025-12-11,Updated,No
INV006419,ST12,P0338,84,11,3,23460.36,2025-12-04,Updated,No
INV003102,ST06,P0303,159,36,13,76434.48,2025-12-14,Updated,Yes
INV002106,ST04,P0386,3,16,4,1649.4,2025-12-13,Updated,No
INV004312,ST08,P0438,75,67,28,4125.75,2025-12-19,Updated,No
INV002726,ST05,P0491,7,22,10,4988.06,2025-12-19,Updated,No
INV005519,ST10,P0545,24,32,9,19983.84,2025-12-23,Updated,No
INV002048,ST04,P0322,50,9,4,23936.5,2025-12-31,Updated,No
INV000352,ST01,P0356,30,70,24,14575.2,2025-12-20,Updated,No
INV005133,ST10,P0140,7,17,5,3407.18,2025-12-30,Updated,No
INV001560,ST03,P0384,0,73,29,0.0,2025-12-24,Updated,No
INV006286,ST12,P0198,7,22,6,337.05,2025-12-12,Updated,No
INV003601,ST07,P0247,7,18,7,2964.01,2025-12-07,Updated,No
INV001057,ST02,P0466,19,37,15,1263.69,,Not Updated,No
INV003602,ST07,P0248,9,22,8,1639.71,2025-12-02,Updated,No
INV002831,ST06,P0009,41,64,30,11753.06,2025-12-30,Updated,No
INV004341,ST08,P0472,61,10,3,4889.76,2025-12-21,Updated,No
INV003835,ST07,P0499,21,41,19,7433.37,2025-12-07,Updated,No
INV002911,ST06,P0095,29,86,35,2484.14,2025-12-16,Updated,No
INV002199,ST04,P0493,7,18,8,7281.26,2025-12-31,Updated,No
INV003319,ST06,P0545,20,42,19,16653.2,2025-12-28,Updated,No
INV005373,ST10,P0389,43,90,28,4313.76,2025-12-01,Updated,No
INV003739,ST07,P0399,21,39,11,9996.63,,Not Updated,No
INV003457,ST07,P0095,31,67,21,2655.46,2025-12-05,Updated,No
INV001240,ST03,P0051,36,81,36,8119.8,2025-12-28,Updated,No
INV000950,ST02,P0359,7,22,10,3938.13,2025-12-24,Updated,No
INV000671,ST02,P0080,8,16,6,1218.8,2025-12-21,Updated,No
INV005439,ST10,P0461,13,32,14,1209.91,2025-12-05,Updated,No
INV001465,ST03,P0284,13,39,13,7193.03,,Not Updated,No
INV004054,ST08,P0144,24,36,12,10533.36,2025-12-20,Updated,No
INV005245,ST10,P0258,77,65,31,9745.12,2025-12-28,Updated,No
INV005654,ST11,P0095,27,68,24,2312.82,2025-12-15,Updated,No
INV000577,ST01,P0585,31,9,3,6367.71,2025-12-22,Updated,No
INV004295,ST08,P0418,34,40,15,3156.56,2025-12-04,Updated,No
INV000608,ST02,P0017,31,70,29,6058.95,2025-12-27,Updated,No
INV001090,ST02,P0499,33,36,16,11681.01,2025-12-21,Updated,No
INV001918,ST04,P0173,30,38,13,7876.5,2025-12-08,Updated,No
INV002829,ST06,P0007,12,47,19,6463.32,2025-12-30,Updated,No
INV004741,ST09,P0315,67,91,37,6041.39,2025-12-18,Updated,No
INV000405,ST01,P0409,25,34,13,8669.5,2025-12-11,Updated,No
INV000329,ST01,P0333,8,20,8,414.72,2025-12-12,Updated,No
INV006064,ST11,P0565,48,11,4,106786.56,2025-12-28,Updated,No
INV001748,ST03,P0582,6,20,6,9367.32,2025-12-18,Updated,No
INV005174,ST10,P0184,27,40,12,2232.09,2025-12-30,Updated,No
INV002374,ST05,P0088,25,32,14,6138.0,2025-12-28,Updated,No
INV001326,ST03,P0141,18,47,18,4801.32,2025-12-24,Updated,No
INV002918,ST06,P0102,40,88,33,14410.0,2025-12-15,Updated,No
INV001327,ST03,P0142,44,88,42,6187.72,2025-12-12,Updated,No
INV000427,ST01,P0432,11,23,10,1189.21,2025-12-12,Updated,No
INV004100,ST08,P0195,25,47,23,1669.75,2025-12-17,Updated,No
INV006264,ST12,P0176,6,23,8,536.04,2025-12-06,Updated,No
INV000517,ST01,P0525,9,22,8,7072.92,2025-12-20,Updated,No
INV000119,ST01,P0121,40,64,28,11717.2,2025-12-25,Updated,No
INV004883,ST09,P0470,7,19,7,994.28,2025-12-14,Updated,No
INV002413,ST05,P0135,23,39,11,13193.26,2025-12-13,Updated,No
INV004808,ST09,P0389,65,81,24,6520.8,2025-12-20,Updated,No
INV006506,ST12,P0429,159,40,16,18032.19,,Not Updated,Yes
INV004112,ST08,P0207,25,33,12,2574.0,2025-12-21,Updated,No
INV006146,ST12,P0053,15,41,13,7852.8,2025-12-15,Updated,No
INV002330,ST05,P0040,28,66,26,6413.4,2025-12-10,Updated,No
INV004538,ST09,P0091,7,17,6,1456.91,2025-12-02,Updated,No
INV000488,ST01,P0495,7,20,8,7590.8,2025-12-19,Updated,No
INV006347,ST12,P0263,290,44,20,61732.3,2025-12-28,Updated,Yes
INV004291,ST08,P0414,78,95,31,6915.48,2025-12-29,Updated,No
INV002924,ST06,P0109,27,72,24,5829.03,2025-12-02,Updated,No
INV001638,ST03,P0465,29,69,25,3100.39,2025-12-16,Updated,No
INV005852,ST11,P0324,13,42,14,650.39,2025-12-08,Updated,No
INV003413,ST07,P0048,20,35,10,831.2,2025-12-02,Updated,No
INV000650,ST02,P0059,276,68,23,132982.32,2025-12-10,Updated,Yes
INV003874,ST07,P0541,26,39,12,16706.82,2025-12-07,Updated,No
INV006253,ST12,P0164,8,16,6,3021.04,2025-12-13,Updated,No
INV006194,ST12,P0102,77,83,31,27739.25,2025-12-16,Updated,No
INV000248,ST01,P0252,16,36,16,2885.76,2025-12-06,Updated,No
INV001649,ST03,P0477,30,32,10,4576.2,2025-12-27,Updated,No
INV003431,ST07,P0067,17,34,16,2906.15,2025-12-22,Updated,No
